"date","series","value","label"
2013-05-31,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-01,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-02,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-03,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-04,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-05,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-06,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-07,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-08,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-09,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-10,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-11,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-12,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-13,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-14,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-15,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-16,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-17,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-18,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-19,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-20,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-21,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-22,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-23,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-24,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-25,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-26,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-27,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-28,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-29,"SF61745",4,"Tasa objetivo Banco de México"
2013-06-30,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-01,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-02,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-03,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-04,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-05,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-06,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-07,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-08,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-09,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-10,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-11,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-12,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-13,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-14,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-15,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-16,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-17,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-18,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-19,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-20,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-21,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-22,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-23,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-24,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-25,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-26,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-27,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-28,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-29,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-30,"SF61745",4,"Tasa objetivo Banco de México"
2013-07-31,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-01,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-02,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-03,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-04,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-05,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-06,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-07,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-08,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-09,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-10,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-11,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-12,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-13,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-14,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-15,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-16,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-17,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-18,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-19,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-20,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-21,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-22,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-23,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-24,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-25,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-26,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-27,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-28,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-29,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-30,"SF61745",4,"Tasa objetivo Banco de México"
2013-08-31,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-01,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-02,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-03,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-04,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-05,"SF61745",4,"Tasa objetivo Banco de México"
2013-09-06,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-07,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-08,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-09,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-10,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-11,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-12,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-13,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-14,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-15,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-16,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-17,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-18,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-19,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-20,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-21,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-22,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-23,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-24,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-25,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-26,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-27,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-28,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-29,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-09-30,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-01,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-02,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-03,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-04,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-05,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-06,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-07,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-08,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-09,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-10,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-11,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-12,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-13,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-14,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-15,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-16,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-17,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-18,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-19,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-20,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-21,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-22,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-23,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-24,"SF61745",3.75,"Tasa objetivo Banco de México"
2013-10-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-10-31,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-11-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2013-12-31,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-01-31,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-02-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-03-31,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-04-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-06,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-07,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-08,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-09,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-10,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-11,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-12,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-13,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-14,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-15,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-16,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-17,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-18,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-19,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-20,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-21,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-22,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-23,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-24,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-25,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-26,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-27,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-28,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-29,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-30,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-05-31,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-01,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-02,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-03,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-04,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-05,"SF61745",3.5,"Tasa objetivo Banco de México"
2014-06-06,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-07,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-08,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-09,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-10,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-11,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-12,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-13,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-14,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-15,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-16,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-17,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-18,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-19,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-20,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-21,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-22,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-23,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-24,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-25,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-26,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-27,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-28,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-29,"SF61745",3,"Tasa objetivo Banco de México"
2014-06-30,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-01,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-02,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-03,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-04,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-05,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-06,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-07,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-08,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-09,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-10,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-11,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-12,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-13,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-14,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-15,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-16,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-17,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-18,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-19,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-20,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-21,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-22,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-23,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-24,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-25,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-26,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-27,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-28,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-29,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-30,"SF61745",3,"Tasa objetivo Banco de México"
2014-07-31,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-01,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-02,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-03,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-04,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-05,"SF61745",3,"Tasa objetivo Banco de México"
2014-08-06,"SF61745",3,"Tasa objetivo Banco de México"
